id_worker,assigned_tasks,completed_tasks,absences,employee_calls,work_mode,location,start_date
cb44a8fc-48c3-4171-bb41-e4049d247025,9,8,1,1,Híbrida,Cartagena,2018-04-05
0d969e8a-eae3-4c33-ac9d-ef9c8203b9e0,29,17,14,10,Híbrida,Bogotá,2016-10-30
485d817d-fd87-4193-bd5d-27e35ce2bbab,24,14,10,8,Remota,Medellín,2021-09-16
ebb8e411-9467-4136-bf54-443cb5ad1c38,16,13,6,3,Remota,Medellín,2014-06-26
ef863a34-5288-4685-93e6-46d5f6ffdf4b,16,12,7,7,Remota,Cali,2021-02-10
36e94ff9-781c-4bca-9cbe-dbbdd7e1af71,19,16,3,1,Remota,Medellín,2020-09-12
59af1791-ce12-4554-aee9-c4df8466aaf7,11,8,3,2,Híbrida,Cali,2017-01-13
399e5031-28e0-4fb7-b364-47121dd9a2cc,19,14,8,4,Híbrida,Cartagena,2017-10-30
298ef729-d97e-4597-9aa2-e3f37cd7b772,27,14,9,7,Híbrida,Bogotá,2015-10-31
5223dabf-6e31-42ae-9911-18cfa4bac4f0,28,11,12,9,Híbrida,Bogotá,2023-08-08
fb0a47fc-00cb-4c79-a550-6d290eb0349e,24,11,12,8,Remota,Bogotá,2020-01-29
28e7fb29-391f-4147-88d1-812cc61239c4,22,15,7,6,Remota,Bogotá,2018-03-06
3eb0bc85-7929-4796-a975-7e4bec8186b1,23,13,10,7,Híbrida,Bogotá,2014-08-14
64582c62-8535-4945-896f-b93c52e59104,11,11,2,1,Remota,Medellín,2016-10-14
1ec4d15d-9a70-4459-aa77-41014b382d61,10,9,0,0,Híbrida,Bogotá,2015-12-21
15ef16ee-af82-4611-904e-4870b624f675,27,11,12,7,Remota,Bogotá,2020-02-25
7351592c-1e47-4841-a5ae-c251034182c7,22,11,11,9,Híbrida,Bogotá,2018-08-23
ed335e81-549c-4068-9c62-5c28c9a20873,30,11,15,10,Híbrida,Pereira,2020-08-29
3d2704cd-3d23-4c7f-8a70-6c521505462a,9,9,0,0,Híbrida,Cartagena,2020-12-15
bc0f4bb9-0e66-47c0-ab61-56149b393049,22,14,8,5,Híbrida,Bogotá,2020-05-22
dacae992-cde5-4731-87d3-dca5bb3a0170,18,16,1,1,Híbrida,Bogotá,2017-04-14
e33f335a-2276-4361-97a0-c71507e5ad9a,30,12,12,8,Híbrida,Bogotá,2021-03-16
5dc3fef8-a97b-4967-bb8b-ad12ee4ca655,13,10,6,4,Híbrida,Bogotá,2019-12-14
a9f31a7c-cbc2-4d9c-8e5d-832469ad8a6b,29,11,13,9,Híbrida,Bogotá,2016-03-28
93a79971-d487-4817-9bcc-af3f85ac6f45,10,10,1,0,Remota,Pereira,2018-10-31
57521532-3ab9-4308-bba8-32ba9b361846,28,15,13,7,Híbrida,Cartagena,2019-01-11
e9aabf40-e97f-45e7-a2ae-2f19c91dfeca,22,13,9,7,Remota,Medellín,2019-12-22
2b9b85f7-b381-44d2-9b11-9d71b800972c,10,9,1,0,Híbrida,Bogotá,2015-11-13
efcdbcc8-a27a-4e69-a633-200091531ab1,19,17,3,2,Híbrida,Bogotá,2013-05-04
6438ad5f-a3c0-432a-9030-536fe5130930,22,13,9,6,Remota,Pereira,2020-08-01
775e78d2-4df1-4a45-9e86-e6da27f30dce,16,12,4,2,Híbrida,Cali,2014-07-31
d5ded02f-5889-4173-b7fe-0ba4908d1ff2,28,12,13,9,Híbrida,Medellín,2015-08-26
58189d32-cd28-4f39-a1e6-8c3977a2b8d5,21,13,7,4,Híbrida,Bogotá,2018-02-26
8edf3ef8-f7a9-420a-88b9-d280b679fe6a,12,10,1,2,Híbrida,Cali,2021-04-16
4fe8de93-0718-4317-8022-a2e15112c3d2,28,12,13,9,Remota,Pereira,2019-09-26
0f647bc8-6e63-431c-8660-0898aa523ffa,16,13,1,0,Remota,Bogotá,2016-08-15
b6d163a9-e9cc-4d62-83a2-cfc664f81064,24,13,10,8,Híbrida,Cali,2019-10-11
ff25e71e-ccfa-4d90-8b04-d57961b6a656,9,8,1,0,Remota,Pereira,2021-02-20
b44860c3-3f30-458d-b08c-2dca2a9f39e9,22,11,13,7,Híbrida,Bogotá,2017-05-07
2530e4a7-5971-447b-bb7c-643c75a83146,20,13,7,5,Híbrida,Bogotá,2021-07-19
aed7a536-b331-447c-a28a-7bf9eb1dfdda,20,12,7,3,Híbrida,Bogotá,2019-01-20
b59e8347-1fea-40b1-af48-b07656aac403,9,7,3,3,Híbrida,Bogotá,2019-06-21
e4722bf0-1d78-43b7-a216-4ac92bc5c11a,23,11,10,6,Híbrida,Medellín,2019-10-22
9f90b559-7ab7-4a1e-88c5-888a4769162e,22,12,8,5,Remota,Medellín,2018-02-19
8038e1d7-b881-46c0-812c-d9878e7df9ad,17,16,1,1,Híbrida,Bogotá,2019-01-06
3261d693-1cd5-4717-8924-35b6605327ab,27,15,11,6,Híbrida,Bogotá,2021-01-04
1f3e78ae-4349-46f3-92d6-34956ebf43ff,25,14,10,9,Híbrida,Medellín,2014-10-10
a378059a-1a32-4f9b-860c-0b53b9ef9a8f,27,13,13,8,Híbrida,Bogotá,2016-09-05
aed6463f-64f4-4fb2-bbd9-e996203617bf,30,14,14,9,Remota,Bogotá,2021-12-07
58951e32-f42a-488d-a585-bf80e1aa077f,18,12,5,2,Híbrida,Cartagena,2022-11-04
eb218209-8ea8-464e-9066-a44b83757fde,30,11,15,9,Híbrida,Medellín,2014-05-06
1de2182e-0dd0-46bf-a8c0-37066b04ed85,22,12,11,8,Remota,Bogotá,2019-10-24
7991a3f3-70d9-40bd-abbe-f62443322283,23,18,8,5,Remota,Medellín,2014-10-31
0ee91556-7a42-45a2-8e4a-428f41e614cf,13,11,2,1,Remota,Pereira,2022-10-08
a0cc33c1-af5c-4d99-96e9-1fbc4024bd70,15,11,3,3,Híbrida,Cali,2022-05-07
b9ec7c6c-da80-42aa-af2f-eadb51978915,30,9,14,10,Remota,Bogotá,2016-10-19
455421d6-8bb1-41cc-b619-0b8cc690c17e,27,13,13,9,Híbrida,Bogotá,2020-02-11
7a43ea72-b16d-4f0a-8c3d-08e9f137967e,18,14,5,4,Híbrida,Cartagena,2016-04-24
765dd9aa-0930-49ae-9842-a95a493b4dfb,17,12,8,5,Remota,Bogotá,2016-11-06
7f496b50-7411-4158-9e54-4e0c07df01a1,26,9,13,9,Híbrida,Bogotá,2021-10-20
76caf757-aeee-41a3-9e5f-2c3c128e438f,11,10,1,1,Híbrida,Cartagena,2020-05-17
69e69206-d3bd-4203-b144-b115aa07de87,23,13,8,8,Híbrida,Medellín,2023-05-07
c5a4be29-0153-4afc-8564-a93f10b2f5ca,13,12,0,2,Híbrida,Medellín,2018-08-08
9c0372db-d3e6-4884-b368-aaed74ec708d,17,14,4,2,Híbrida,Medellín,2020-06-04
58d8ab4a-3e81-4410-bfe1-2f4f1a3359cf,17,12,6,4,Híbrida,Bogotá,2017-09-03
5a267143-515c-42a2-84cc-37466c2201f6,22,12,11,6,Remota,Medellín,2017-12-01
df673b18-8ad0-42a0-8b8e-3ca79ea8844d,24,15,9,6,Remota,Bogotá,2013-03-25
c644b1ea-6c05-4a2d-87b3-752e7da6ef69,28,10,14,9,Remota,Medellín,2018-10-09
a607b102-6f70-42ce-a513-89e4a6d1061b,16,12,5,2,Remota,Bogotá,2023-01-04
89a8316c-7215-44b9-b362-d4fbd2bdefd1,9,7,1,2,Híbrida,Bogotá,2014-06-26
71ac4eb0-a80e-4bf7-878d-81ec1af65a8a,21,13,11,5,Híbrida,Cartagena,2015-07-15
d03a8feb-a05c-4fd5-8041-4dbbc64985b2,24,13,10,7,Remota,Bogotá,2019-08-25
b410af5a-5313-4630-849d-537755c82e90,29,12,14,11,Remota,Cali,2018-09-02
234218ea-7fb5-49d3-873f-d1208870601c,24,12,11,8,Híbrida,Bogotá,2020-05-17
61f4cce0-f516-43d5-84f4-1c28feac8aba,19,12,8,6,Híbrida,Medellín,2019-06-24
113188e0-8639-43a9-b3b9-072cfd7dea67,10,10,1,0,Híbrida,Pereira,2022-06-10
17a34afe-07e9-41a9-a189-14eae5709320,24,14,8,8,Híbrida,Medellín,2017-05-11
65e089aa-378f-4679-ac46-8762a90c4d99,12,10,3,1,Híbrida,Bogotá,2018-05-21
ce104fd0-7321-4085-b396-1163f93b22ab,30,10,16,10,Híbrida,Bogotá,2015-02-10
90b31a9d-6e49-41c4-9f72-eadcd0b03e4a,15,11,5,4,Remota,Bogotá,2018-11-11
40ef84c9-16f0-4ce6-9172-3285bf2e4d24,28,10,13,8,Remota,Cartagena,2022-09-03
0c0d3853-08ad-4dc3-981e-7d613c42dbdd,29,12,16,11,Remota,Bogotá,2018-01-17
aa4a6cc2-eea8-4589-b143-040f296f2f3f,8,7,0,2,Remota,Bogotá,2016-11-03
d6f99f6b-bce2-4ce4-839e-5be0526ad077,11,9,0,3,Remota,Bogotá,2022-01-18
aa3bfbb6-129a-4a07-8168-1fb211e1b03e,14,12,5,2,Híbrida,Medellín,2023-12-16
105bb2c4-5e84-41b4-889a-96992681baea,23,12,11,7,Remota,Bogotá,2014-11-13
8b526c4f-fb20-482c-97ae-85544648d459,17,12,2,4,Híbrida,Medellín,2018-11-16
f6358568-6377-4159-a9df-9cb72fe2febf,9,9,0,1,Híbrida,Medellín,2017-05-20
476e5726-d2ec-4392-9e61-337a90118da9,16,13,4,2,Híbrida,Medellín,2019-06-28
15a5bbf4-6d49-41e6-b69e-656abae88e86,21,12,9,7,Remota,Bogotá,2019-10-10
bec86b37-4e96-4fbf-a3fe-21db8b731f88,12,10,1,1,Remota,Bogotá,2013-01-20
241f0b1e-72ad-4735-b566-cac30244ce4e,23,15,7,4,Remota,Medellín,2023-11-30
0a2fbb4a-e527-464e-a307-a7e2bf17d3d9,26,14,11,9,Remota,Pereira,2019-10-01
6a5a08f8-c4f0-45f1-a014-9c6b19498ca3,24,12,11,6,Remota,Cartagena,2015-05-01
99f65cd5-1f6e-44f6-b86a-86e1e461b437,23,12,9,4,Híbrida,Bogotá,2022-09-01
76e9949d-f566-42df-8430-cfa0dd535463,27,14,9,8,Remota,Bogotá,2022-11-27
b72fd66a-2630-4ca1-b2e5-244de35c7baf,15,12,7,3,Híbrida,Bogotá,2023-07-01
a42b5484-d2ef-409f-b556-5efdab946549,15,12,6,5,Híbrida,Pereira,2023-08-26
c074bde5-0876-4810-96e4-2aa24e3fc4a8,23,12,9,8,Remota,Pereira,2017-05-03
b6410648-a90f-480d-9427-e550887dac40,23,11,13,8,Remota,Cartagena,2019-03-08
2f955d7d-cdf1-420c-a3a6-7b0b20f013d5,19,11,9,6,Híbrida,Medellín,2023-01-14
b5a49ae7-943d-44ba-bec2-791f83f58772,25,12,11,9,Remota,Cartagena,2013-09-14
b4de0e6a-ca7f-4838-8704-87a168e9bf54,21,11,10,7,Híbrida,Bogotá,2013-03-14
95deab4f-607f-4551-8f16-71a67aa9bd50,18,15,6,1,Remota,Bogotá,2015-05-12
329dbff5-5e47-4642-b451-f91ced8a9e1e,11,9,2,3,Remota,Cali,2019-06-09
e22fc52a-c0f5-4da6-9df9-743b1c5a18d8,23,14,8,5,Híbrida,Bogotá,2022-09-02
7cabf097-be3a-498b-b27b-6ec89b5fe73b,16,10,9,5,Híbrida,Bogotá,2017-05-02
14fd665e-e6ac-45c7-903d-367c846c5fe6,14,11,3,2,Híbrida,Bogotá,2019-08-18
fbd308ff-995d-45cd-a9a0-9c1f8f04674e,27,13,10,8,Remota,Medellín,2013-10-27
c2610b57-9a16-4ced-bb17-f4ce5bfc79b5,27,12,14,8,Híbrida,Medellín,2015-12-01
96b81bfb-8de3-4d81-9bd9-952a0358c5e9,23,11,12,8,Híbrida,Bogotá,2013-06-24
4391992c-b1ae-49c0-b883-ab8d6e483ddc,23,13,11,7,Remota,Medellín,2019-02-23
ed10d805-5b4a-494f-b163-e608c52a9429,24,13,10,7,Remota,Bogotá,2020-11-06
8a025fa3-7d1c-4971-b0c6-f589ed328462,22,12,10,7,Híbrida,Bogotá,2015-11-22
3efa3869-1b3d-43cf-8fc8-62d9f25e3f03,8,6,4,4,Híbrida,Medellín,2020-11-22
a8d32fcc-5130-4964-967c-d3c8f41e26de,26,13,13,8,Híbrida,Bogotá,2017-09-20
64e17e33-a935-4879-9972-de96f2f485ea,28,8,13,10,Híbrida,Bogotá,2016-10-30
3c96dba3-b4b6-4e38-858c-164a0265ccde,21,14,9,7,Remota,Cali,2014-06-16
7fbcd97d-9646-4f80-a6bc-648b0cfbd6a4,27,11,13,8,Remota,Bogotá,2015-09-21
f34e466a-a820-4188-894f-34fe63ef4260,13,11,2,3,Híbrida,Bogotá,2014-12-26
9e219f90-9015-43e7-8b12-986b194f8c57,22,13,7,5,Híbrida,Cali,2021-04-27
ef6eedb5-2c22-45f2-b012-5d7210bd5850,13,12,1,1,Remota,Bogotá,2019-02-06
1aa48412-23a8-486a-ae24-5d52826241db,25,15,9,8,Híbrida,Cali,2013-04-24
a998ac9b-b018-46b1-8eb4-989fb6363a24,9,8,0,0,Híbrida,Bogotá,2019-03-26
601bd369-801d-4a74-9af1-94959aa8f005,30,12,13,7,Remota,Medellín,2021-02-28
531e7888-0300-4775-a710-bd84f669dd26,30,14,15,9,Híbrida,Bogotá,2014-03-04
fffb8bc5-e32c-4d05-954d-e308195593c9,26,13,13,9,Híbrida,Bogotá,2022-03-31
25d2b988-19ec-4caa-b21c-df21df2a8466,24,16,6,3,Remota,Bogotá,2016-09-02
1e9e1386-537d-45e8-b14b-e8e609f8df44,29,10,15,9,Remota,Cartagena,2013-07-07
32391be9-436e-4f94-b046-09062cc04004,28,15,11,7,Híbrida,Bogotá,2020-11-15
1cdc8d2d-e90a-4bac-a456-dcc9e9bf7c89,24,14,10,6,Híbrida,Cali,2015-09-07
06707fa4-6f8c-4e25-b39f-d7203c549a49,26,14,10,4,Remota,Bogotá,2018-10-09
481e5ec5-f3ec-455f-a925-302582241f2c,15,11,5,3,Remota,Bogotá,2016-08-03
1d782b65-5121-4134-84af-11610df52e01,24,11,11,7,Remota,Cartagena,2016-09-27
20a208a8-8708-4a78-88ba-f8a055297409,16,12,5,3,Híbrida,Pereira,2021-08-30
c5fc74f1-57af-472f-901d-1f5407330476,15,11,5,3,Híbrida,Medellín,2017-07-22
d4d9450c-6bed-4138-980d-5567f4a5d20d,15,11,3,4,Híbrida,Bogotá,2017-06-27
af83fefb-2169-4167-878a-34f36b1f8b26,12,11,1,1,Remota,Cali,2018-06-12
a1bc6ff9-92fe-4d43-a46f-9ac4c78470d6,27,16,11,8,Híbrida,Cali,2019-09-30
0ff97a03-4af0-42ea-a071-5ee24c177226,25,13,10,6,Híbrida,Bogotá,2014-11-01
c1990aff-d364-4505-b5fa-30dacf620ce0,27,13,12,9,Remota,Medellín,2013-03-25
a3a56ff1-0334-41d1-acd1-07a7c2512a54,23,10,12,8,Remota,Medellín,2015-05-16
66be62de-e280-41ff-be00-91bda25b3d33,11,11,2,0,Remota,Medellín,2015-05-20
b2fc0054-c23f-4a12-a25e-9bb63509d018,7,6,0,1,Remota,Cali,2015-11-09
2e50f260-d2e8-43ef-8614-c1d350090a1c,20,11,6,4,Remota,Bogotá,2013-08-03
2e80e43f-69aa-4465-a1af-067752c2ee52,18,13,6,3,Remota,Bogotá,2020-03-09
d76787aa-c569-42f9-b9d9-ce125973fef2,27,11,14,8,Híbrida,Medellín,2019-06-28
0c83dbf5-eeab-4d24-be58-296533f32a67,8,8,0,0,Remota,Cali,2021-03-13
8f811eeb-a818-45e9-90c2-b1002d2e6faf,22,12,10,7,Remota,Bogotá,2021-01-27
2d10b782-1620-4e27-90e4-01e66de0ac4d,11,9,3,2,Remota,Cartagena,2014-12-09
8be127c4-32ff-4863-9b4c-5f35f96357b8,12,10,1,1,Remota,Bogotá,2016-08-25
3e647cf6-5d82-4933-a197-97e2f513aec0,21,12,8,6,Remota,Cali,2017-09-04
5074ad45-fcc2-43d8-b64d-02330f259fac,28,13,12,7,Remota,Medellín,2017-08-11
e90d38be-db32-4198-acf4-2c54045a3ede,18,12,5,6,Híbrida,Cartagena,2018-07-12
5a4abbad-4bc4-4147-bb24-db2235ad30df,13,12,0,2,Remota,Bogotá,2014-11-03
3e98efce-4ed9-4c56-98ed-dd0d92bde2b1,15,13,5,1,Híbrida,Bogotá,2018-04-15
15ce1224-b125-492e-8769-0b6ed493e510,27,9,14,7,Híbrida,Bogotá,2016-03-25
d15d4de6-896d-4d66-a79f-774d9924faef,25,12,13,7,Remota,Medellín,2023-06-20
1713d510-4f70-40fb-beff-af4fbe074029,28,12,15,10,Remota,Medellín,2019-09-22
7496f34c-36c1-4fe2-b1eb-6dedc53c9ea0,27,11,15,8,Híbrida,Bogotá,2022-03-03
bc34bcc3-b435-4751-b7fd-f13b07d39faf,26,13,10,7,Remota,Cartagena,2021-01-25
cd5e9d9c-99c8-459a-8fb4-47e560e36867,13,12,1,1,Híbrida,Bogotá,2013-05-30
4c502461-a0d8-4237-ad2b-1880f74f5faa,13,12,2,1,Híbrida,Medellín,2017-07-14
80fe94ad-aa9f-4a2e-9acc-075ccf99146b,11,9,3,2,Híbrida,Bogotá,2014-04-24
7473b23a-31b2-4fe4-9d41-3e5ed1746368,12,9,2,2,Híbrida,Medellín,2021-10-29
130c3e81-8a92-403f-a0cb-77bf77effb72,28,12,11,10,Remota,Cali,2022-11-13
db8756ee-883c-4708-bf21-f85f69114f93,16,11,8,3,Híbrida,Bogotá,2014-05-24
fa52463d-22dc-438e-88d2-154e3e10a60f,17,13,1,2,Remota,Medellín,2023-12-18
4055373f-bfce-42bf-ace8-3915212c8564,30,13,13,11,Remota,Medellín,2019-04-21
6d91b316-8982-4423-968a-0cec9973557c,12,10,4,3,Híbrida,Medellín,2020-09-13
a000510d-512e-4157-9a55-4d15b48d3e8c,22,14,11,6,Remota,Bogotá,2023-12-06
8147f5aa-3388-4ed1-b832-0224b7a900e7,19,14,5,3,Híbrida,Medellín,2018-01-22
7f11737d-fdf1-4124-baf4-7e86620dc73a,22,13,7,6,Híbrida,Cartagena,2016-12-30
126f7262-69c5-4e7e-87f4-ba67f1e42ac2,20,14,8,5,Remota,Medellín,2022-07-18
4ab0a59c-0d5b-49fb-a03e-b1eeb903d2fd,9,9,1,0,Remota,Pereira,2013-06-06
cce86cc5-9f44-4da7-a6ac-5cd0796c63a5,13,11,2,2,Híbrida,Pereira,2013-10-04
047a7fa6-33ee-4068-91a0-4c47cddda7b8,17,13,8,3,Híbrida,Medellín,2021-12-26
c511bc4e-e3f6-4c15-971b-5e6f7dd6da38,19,13,7,5,Remota,Pereira,2018-01-02
dcb65748-4cbf-4da7-a2a3-7072668d5147,21,15,7,7,Híbrida,Cartagena,2022-12-20
2af9858d-f136-4500-9d12-fbadb0312b17,17,13,6,4,Remota,Medellín,2015-11-01
2ff26154-8112-4ef2-80d2-346b0aba831b,19,13,10,7,Híbrida,Bogotá,2018-05-19
0a997107-f43b-4d90-9716-0f9499d0d71b,26,9,14,7,Remota,Pereira,2022-07-26
ad18bf6d-f1e8-4fc4-8e20-714ee9c2af23,9,8,1,0,Híbrida,Bogotá,2015-04-07
40b547f8-06c7-41b0-ae1c-a668dfe6cc4b,29,12,12,9,Remota,Bogotá,2013-07-31
01e3703e-6d45-4af3-ba46-434c7c13e33c,28,14,12,9,Híbrida,Pereira,2023-03-05
5185f179-a608-4a6b-bd5e-0110cc3e9d60,21,11,10,7,Híbrida,Bogotá,2019-03-26
792aec4d-8593-46c9-b540-9a4db6552034,26,9,15,8,Remota,Medellín,2015-09-13
10b5c999-1321-48f0-a70c-c3b994f23de6,16,12,4,1,Híbrida,Bogotá,2013-05-04
9d2e005d-7248-4f53-b9c2-06333c4aed0a,14,12,3,3,Remota,Cartagena,2015-05-31
293fbc79-287f-440e-a579-90c4640c7b3c,14,12,3,1,Remota,Bogotá,2016-11-05
00ec442b-a8c1-4d5e-8c94-48af1707fcdb,15,13,3,1,Híbrida,Bogotá,2013-04-24
c7dfb275-5f0f-460c-b13e-14560c9c1a8f,24,12,10,8,Remota,Cartagena,2019-03-25
fd0e3e2b-a25a-4db1-8bec-7a98e9a40221,24,14,9,6,Remota,Bogotá,2018-12-16
67e2fade-65a5-460a-91ba-c6013c10a375,26,11,12,9,Híbrida,Cali,2017-09-22
63b34318-f7fb-4d5b-9af1-6ed86a57901d,13,10,5,2,Híbrida,Bogotá,2016-03-23
4744350d-772b-406d-8ddc-0449edf9a60b,27,10,12,7,Híbrida,Medellín,2016-11-25
a433c03b-f3f6-4289-8780-c58684d870b3,12,11,2,0,Remota,Bogotá,2023-04-08
c74edf54-65d4-407b-83db-2c0ce8b8df19,10,9,0,2,Remota,Bogotá,2022-10-27
c61860d3-a9c3-4b94-a1eb-5effa4e2062a,14,11,2,2,Remota,Medellín,2020-05-16
42a1bd04-649e-44b1-8e07-2e192d2ee3ec,17,11,6,6,Remota,Medellín,2023-08-18
ef6c0fbd-4ac3-4490-961d-375c49b5fb47,16,12,6,5,Híbrida,Pereira,2023-04-01
acdd28ce-5c76-4f35-ac67-af6e6b336f98,25,11,14,10,Remota,Cali,2015-06-23
8031ed1f-95aa-4db2-bd53-ec3b71118c16,27,10,14,10,Remota,Bogotá,2019-10-31
08db4722-65be-417b-8cbf-e35d9924f20e,9,9,0,0,Híbrida,Medellín,2017-07-07
452fe79c-6b53-4588-9c1f-5c0fec3fd19c,16,11,6,4,Híbrida,Bogotá,2015-05-30
f16af40e-2bc2-4797-8234-7a4cd246fa80,11,10,1,0,Híbrida,Bogotá,2023-06-24
cd226aca-c9ca-4e7a-bdf1-54464aa21565,11,10,4,2,Remota,Cartagena,2023-05-10
1c82078f-7a78-4d3a-bb30-463ff8558001,26,12,10,7,Híbrida,Cali,2013-05-05
3c43e278-7a8a-4507-a155-5ab2eb21b991,22,12,8,5,Híbrida,Medellín,2023-08-07
4b21fecb-4c70-4d18-a46d-ab07a0c8d511,20,15,7,4,Remota,Bogotá,2013-03-05
e744b902-9d73-4213-a067-b0501151a29e,15,12,2,1,Híbrida,Bogotá,2016-04-12
247e3c11-d216-4210-ba16-32e9400c5066,30,13,13,8,Remota,Bogotá,2019-08-03
e5397631-cb0e-427d-a910-47e4e352f06c,26,10,12,10,Remota,Cali,2023-11-27
9cd934d9-138a-46d5-8ce4-bad58090a351,28,10,16,9,Remota,Cali,2020-03-02
3b2a60d0-467f-438b-b5f0-3255d13d9f31,22,12,8,7,Híbrida,Cali,2016-09-21
9ea25674-6c7a-4f64-a352-a7c429966f96,22,13,7,5,Híbrida,Pereira,2018-03-09
fd429883-b4c3-4bbb-896d-d0fbb6b103a0,17,14,1,4,Híbrida,Cartagena,2015-07-03
58623c80-76e9-417d-bf0b-0006ff372cf7,25,14,11,7,Híbrida,Bogotá,2016-03-21
b08bf920-5518-464b-9f11-ae583ed22674,16,13,3,1,Remota,Bogotá,2015-07-06
0d0adbc8-44dc-4cae-a8be-c28493072800,26,9,12,7,Remota,Bogotá,2023-04-26
eefff924-8dfa-4fd4-b6c6-de725682ab1f,26,15,11,9,Híbrida,Bogotá,2013-06-10
65cf2228-5425-4acd-b4f7-bf8c85dcc080,26,7,13,8,Híbrida,Bogotá,2022-09-03
0052e760-1ce2-473b-936b-7b8314b4c05f,21,14,6,7,Remota,Cali,2019-04-16
0d35bdef-7455-43ca-87c5-6a899572c678,26,14,12,6,Remota,Cali,2014-08-23
2d1bdf45-2d38-4ab7-aaea-9bf66749ef04,23,12,11,7,Remota,Medellín,2015-03-25
a5b7f453-32b9-40a6-9457-c4a7267daa15,21,12,9,7,Remota,Medellín,2019-09-22
da227e5d-73d5-480f-bc7a-f5577ff50a89,20,13,6,3,Remota,Cartagena,2021-11-21
384ffcc6-ab36-4aae-8456-318b10e45db7,20,10,12,6,Híbrida,Cartagena,2016-01-06
69cd6cf9-587f-4645-abde-2d87f59e50c1,14,9,3,4,Remota,Medellín,2015-02-12
669a17fc-dbf1-45af-93f8-b9778d7e5523,8,8,1,2,Híbrida,Medellín,2023-10-15
729331a2-2206-453b-93f7-3247cc2c9c85,26,11,12,9,Híbrida,Bogotá,2021-05-09
2d09ee07-63cc-4ccf-b5d6-d84767935960,17,14,4,3,Remota,Bogotá,2016-12-01
2aed135e-c4bb-4304-91d6-ba7884cf3efb,17,16,2,2,Remota,Medellín,2022-10-28
b233fae6-74c0-44b3-a743-3374f030a9c5,26,14,12,8,Remota,Bogotá,2014-05-16
f1585da5-e4b1-4240-9d8e-292e4df294e1,14,12,2,2,Remota,Bogotá,2013-01-23
a07a587a-8587-43db-bfec-9827383087a0,25,15,8,5,Remota,Bogotá,2013-10-10
a6b65008-bca2-4faa-a21a-b8fcf6dfe47a,16,12,2,3,Híbrida,Cartagena,2013-05-20
05eb8824-d8e5-415e-9ce3-d0ddce09c3af,28,15,11,6,Híbrida,Bogotá,2021-11-23
cddc19a4-0a29-42ea-9f73-623c5fce288b,16,11,6,4,Híbrida,Medellín,2023-09-08
ae7a7679-cb52-4ff2-9780-e27316badeb0,24,13,10,8,Remota,Medellín,2017-03-05
b471d67e-7d2c-4286-aced-f1b3d2904155,17,13,5,3,Remota,Bogotá,2023-04-18
2583e555-355a-416d-bb33-062a62f2627d,22,10,11,7,Híbrida,Medellín,2017-03-31
95d3939d-e5e9-4c8a-9c4c-616a4daf23c1,12,10,2,0,Híbrida,Bogotá,2013-07-21
61949852-2d35-4c5c-824b-12509c91a2ca,27,11,12,9,Híbrida,Medellín,2015-11-09
fea23b0d-73b2-415b-b5a6-e2c3561a2641,26,12,12,8,Remota,Medellín,2021-12-13
b401019c-c300-47f3-86ca-7c532815062d,16,12,4,3,Híbrida,Cartagena,2021-08-23
9e9dcbe6-dd41-480c-bc7a-3ae9b119ba30,12,11,2,1,Remota,Cartagena,2017-06-07
880f2acf-2719-4631-b2d8-ab1748699edb,25,13,9,9,Remota,Cali,2020-11-11
30572e89-fb96-4d8f-9a5a-dc52889febdf,14,11,2,3,Remota,Medellín,2020-05-30
32e345b2-8df9-4bc1-9c0a-bd3df1b9a6cc,16,12,4,4,Híbrida,Cartagena,2022-11-09
9ac39a9e-f929-4a30-8806-e3a506d6f9a3,16,12,4,3,Híbrida,Medellín,2015-10-07
14360c4c-1383-4026-bc62-420d60b9535d,21,15,7,6,Híbrida,Bogotá,2018-07-11
660ffccc-c1b7-40e1-ba23-57334436d3a7,14,10,5,4,Híbrida,Medellín,2019-05-08
5b48b32f-79d5-46b3-b824-5cf61a480300,17,11,9,6,Remota,Pereira,2020-08-01
30314b6f-ede9-4799-9cbe-ef5b47fa29f0,11,9,4,1,Remota,Bogotá,2016-11-07
ffc79859-7926-4afb-a3f5-402478e71a93,19,13,7,5,Remota,Bogotá,2016-02-20
4438d38f-ec61-49c0-9330-5a8f1998ae87,9,8,0,0,Remota,Medellín,2021-06-21
ebedab5b-7679-4b4f-90be-7929cc16ca63,13,11,5,2,Remota,Pereira,2021-12-29
c937f4d1-a3b6-423d-87dd-4fc5a06b9be5,10,9,3,1,Híbrida,Bogotá,2015-11-28
e6000ba9-ec19-480b-a100-77e8cb889aed,15,12,4,1,Remota,Bogotá,2020-10-30
07b8bde0-c3d6-4074-b92d-290291153202,15,12,4,1,Remota,Bogotá,2023-08-30
f2d1146d-fcc5-485e-8ebf-250358cad4c4,19,14,6,3,Híbrida,Cali,2021-10-28
19f7330c-1a36-4090-a1dd-7b4604ab1e4a,19,12,7,6,Remota,Bogotá,2019-07-25
6bce6f22-cc32-4f34-ae17-22c1629f582c,16,12,8,5,Híbrida,Cali,2021-10-20
f8e780ca-1025-45c8-ab55-2589adfe4370,26,14,13,9,Remota,Pereira,2021-04-25
b507518f-325d-48c3-a658-5eecc1e1cfb1,25,12,10,8,Remota,Medellín,2020-03-13
